Campaign_Name,Id,Status,Date,Amount,Payout,Sub_Id,Currency,Partner,Inventory,Email_Id
Ajio,23247730,pending,1/7/2025,104.17,7.92,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1118609488,pending,1/19/2025,388.0,10.2,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,24020012,pending,2/26/2025,545.0,62.13,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1115491550,pending,1/8/2025,199.0,6.8,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23171568,pending,1/1/2025,469.0,21.11,web,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1117581152,pending,1/16/2025,480.0,11.9,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130665182,pending,2/28/2025,19.0,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126531630,pending,2/15/2025,56.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126354254,pending,2/14/2025,379.0,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127525301,pending,2/18/2025,201.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23521614,pending,1/23/2025,209.0,15.88,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126115879,pending,2/13/2025,17.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Puma,1113479333,pending,1/1/2025,1310.26,100.2,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1115637020,pending,1/8/2025,1899.0,48.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1119185849,pending,1/21/2025,176.0,4.2,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23302991,pending,1/11/2025,203.6,15.47,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1120369363,pending,1/25/2025,61.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130593018,pending,2/28/2025,650.0,17.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128062678,pending,2/20/2025,87.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23444269,pending,1/17/2025,211.0,9.5,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126113390,pending,2/13/2025,17.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23575487,pending,1/28/2025,109.67,8.33,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1121524615,pending,1/29/2025,449.0,11.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130693460,pending,2/28/2025,110.0,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116424169,pending,1/11/2025,129.0,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23427504,pending,1/18/2025,1739.0,198.25,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23442584,pending,1/18/2025,154.0,6.93,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1127918623,pending,2/19/2025,152.0,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23318503,pending,1/12/2025,999.0,75.92,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116584599,pending,1/12/2025,63.0,1.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126111324,pending,2/13/2025,14.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23298261,pending,1/10/2025,209.0,9.41,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23197511,pending,1/3/2025,834.0,37.53,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23442840,pending,1/18/2025,154.0,6.93,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1114089906,pending,1/3/2025,439.0,11.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1119305148,pending,1/22/2025,30.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124939122,pending,2/9/2025,299.0,10.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128791406,pending,2/22/2025,18.0,0.8,web,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126791254,pending,2/15/2025,85.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23249497,pending,1/7/2025,497.0,56.66,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1125777650,pending,2/12/2025,277.0,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129983096,pending,2/26/2025,280.0,6.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127263956,pending,2/17/2025,66.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23444686,pending,1/17/2025,154.0,6.93,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23247235,pending,1/7/2025,252.17,19.16,web,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1120245252,pending,1/25/2025,269.0,6.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114725091,pending,1/5/2025,4839.0,25.6,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130526690,pending,2/28/2025,95.0,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124023348,pending,2/6/2025,165.0,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23442843,pending,1/18/2025,154.0,6.93,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23442637,pending,1/18/2025,288.0,12.96,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1113515131,pending,1/1/2025,40.0,1.6,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23193299,pending,1/3/2025,633.96,48.18,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1123887937,pending,2/6/2025,1599.0,54.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124336727,pending,2/7/2025,57.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23444041,pending,1/17/2025,100.0,9.0,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1127849772,pending,2/19/2025,135.0,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130672944,pending,2/28/2025,38.0,1.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128176281,pending,2/20/2025,82.0,2.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1117387778,pending,1/15/2025,208.0,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23442232,pending,1/18/2025,239.0,10.76,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116719006,pending,1/12/2025,57.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1125609001,pending,2/12/2025,88.0,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126111318,pending,2/13/2025,18.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130643504,pending,2/28/2025,94.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118295115,pending,1/18/2025,599.0,15.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113588422,pending,1/1/2025,469.0,7.6,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23525315,pending,1/24/2025,274.75,31.32,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126115557,pending,2/13/2025,13.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118351064,pending,1/18/2025,974.0,24.6,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1119236142,pending,1/21/2025,200.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120979077,pending,1/27/2025,222.0,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1115875290,pending,1/9/2025,556.0,28.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114370557,pending,1/4/2025,799.0,20.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23576401,pending,1/28/2025,138.11,10.5,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23314848,pending,1/12/2025,199.65,15.17,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1118247964,pending,1/18/2025,139.0,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1119043127,pending,1/21/2025,276.0,6.7,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130526311,pending,2/28/2025,11.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129379190,pending,2/24/2025,213.0,11.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114478261,pending,1/4/2025,298.0,10.1,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264078,pending,1/28/2025,14.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130703937,pending,2/28/2025,70.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1125565736,pending,2/11/2025,53.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23375940,pending,1/14/2025,619.0,27.86,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23576974,pending,1/28/2025,627.0,47.65,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1118294899,pending,1/18/2025,9.0,0.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116709483,pending,1/12/2025,111.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23301500,pending,1/11/2025,514.0,39.06,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126613833,pending,2/15/2025,206.0,6.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126031060,pending,2/13/2025,310.0,10.1,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23373282,pending,1/15/2025,1137.0,86.41,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23197784,pending,1/3/2025,299.0,13.46,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1115052324,pending,1/6/2025,56.0,2.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23530430,pending,1/24/2025,239.7,27.33,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23325301,pending,1/13/2025,690.0,52.44,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1124357353,pending,2/7/2025,54.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1122719594,pending,2/2/2025,1759.0,45.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23443468,pending,1/17/2025,259.0,11.66,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23309564,pending,1/12/2025,366.1,41.74,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23602074,pending,1/31/2025,166.05,18.93,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1127214436,pending,2/17/2025,52.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128848039,pending,2/22/2025,64.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130643508,pending,2/28/2025,69.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114074451,pending,1/3/2025,200.0,5.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114406445,pending,1/4/2025,699.0,25.5,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Croma Retail,23478127,pending,1/20/2025,23841.0,506.62,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1119389213,pending,1/22/2025,50.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116707134,pending,1/12/2025,3253.0,96.9,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130656840,pending,2/28/2025,33.0,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23521616,pending,1/23/2025,460.0,34.96,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1114889364,pending,1/6/2025,174.0,5.9,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127975474,pending,2/19/2025,77.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23541078,pending,1/25/2025,100.0,11.4,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1114997339,pending,1/6/2025,94.0,5.0,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,24064750,pending,2/28/2025,200.0,15.2,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1114073145,pending,1/3/2025,151.0,5.1,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126113567,pending,2/13/2025,18.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1125577153,pending,2/11/2025,464.0,11.9,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118360471,pending,1/18/2025,264.0,13.6,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23344088,pending,1/13/2025,559.0,50.31,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23305431,pending,1/11/2025,123.77,9.41,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1127918716,pending,2/19/2025,152.0,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113838424,pending,1/2/2025,356.0,9.3,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126184571,pending,2/13/2025,49.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126363467,pending,2/14/2025,89.0,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120040299,pending,1/24/2025,999.0,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114377831,pending,1/4/2025,0.0,0.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1122438529,pending,2/2/2025,277.0,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116968163,pending,1/13/2025,14915.0,170.0,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130539299,pending,2/28/2025,75.0,0.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129481883,pending,2/24/2025,83.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23184334,pending,1/2/2025,159.0,7.16,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1115220547,pending,1/7/2025,71.0,3.4,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1117890400,pending,1/17/2025,108.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116873756,pending,1/13/2025,759.0,19.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23325301,pending,1/13/2025,690.0,52.44,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1119738498,pending,1/23/2025,162.0,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23184245,pending,1/2/2025,529.0,23.81,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1128878579,pending,2/22/2025,111.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1115859086,pending,1/9/2025,154.0,4.2,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124322223,pending,2/7/2025,112.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126197516,pending,2/13/2025,80.0,2.5,web,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23518890,pending,1/23/2025,199.0,15.12,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1117242848,pending,1/14/2025,0.0,0.0,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124371709,pending,2/7/2025,86.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128303713,pending,2/20/2025,279.0,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23343454,pending,1/13/2025,539.0,24.26,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1118296964,pending,1/18/2025,202.0,5.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23240668,pending,1/6/2025,575.0,25.88,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1119389311,pending,1/22/2025,57.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1117484993,pending,1/15/2025,89.0,2.5,web,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,24038399,pending,2/27/2025,95.0,10.83,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126031081,pending,2/13/2025,474.0,11.8,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23326009,pending,1/13/2025,990.0,75.24,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1127371911,pending,2/17/2025,50.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23230203,pending,1/6/2025,2023.0,153.75,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23547914,pending,1/26/2025,218.65,16.62,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23305427,pending,1/11/2025,78.77,5.99,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23441957,pending,1/18/2025,134.0,6.03,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23749087,pending,2/11/2025,141.0,10.72,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23523258,pending,1/23/2025,248.5,35.41,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23184282,pending,1/2/2025,349.0,15.71,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1128208244,pending,2/20/2025,77.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126115525,pending,2/13/2025,14.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126196782,pending,2/13/2025,149.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23427494,pending,1/18/2025,2817.58,321.2,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126185661,pending,2/13/2025,1950.0,66.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23442657,pending,1/18/2025,154.0,6.93,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1125652598,pending,2/12/2025,277.0,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23525227,pending,1/24/2025,630.0,71.82,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1127882215,pending,2/19/2025,134.0,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23486108,pending,1/21/2025,7569.0,575.24,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1117675804,pending,1/16/2025,29.0,0.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23197686,pending,1/3/2025,474.0,42.66,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1114134490,pending,1/3/2025,161.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23520732,pending,1/23/2025,208.09,15.81,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1114241256,pending,1/4/2025,268.0,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128349278,pending,2/21/2025,192.0,6.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120688595,pending,1/26/2025,57.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1117956332,pending,1/17/2025,200.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114735683,pending,1/5/2025,1662.0,25.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130538996,pending,2/28/2025,75.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116732110,pending,1/13/2025,340.0,10.2,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113825337,pending,1/2/2025,9.0,0.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118915953,pending,1/20/2025,461.0,23.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1117509404,pending,1/15/2025,499.0,14.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23520741,pending,1/23/2025,208.09,15.81,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1115302994,pending,1/7/2025,45.0,2.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23401154,pending,1/16/2025,1456.0,110.66,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23525252,pending,1/24/2025,502.93,57.33,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
GoDaddy,23365098,pending,1/14/2025,0.0,0.0,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1117807144,pending,1/16/2025,175.0,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113779539,pending,1/2/2025,155.0,4.2,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23444704,pending,1/17/2025,259.0,11.66,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23745201,pending,2/11/2025,328.4,24.96,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1120398800,pending,1/25/2025,56.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23525382,pending,1/24/2025,1459.0,166.33,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1113629955,pending,1/2/2025,757.0,19.5,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130273536,pending,2/27/2025,319.0,8.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23519103,pending,1/23/2025,232.0,17.63,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1113864569,pending,1/2/2025,254.0,6.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23285271,pending,1/9/2025,399.0,35.91,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126784711,pending,2/15/2025,63.0,2.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23518895,pending,1/23/2025,199.0,15.12,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116710192,pending,1/12/2025,44.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130526240,pending,2/28/2025,11.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23518861,pending,1/23/2025,218.8,16.63,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23407490,pending,1/16/2025,259.0,11.66,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1129340554,pending,2/23/2025,115.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1119772586,pending,1/23/2025,56.0,2.5,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23343577,pending,1/13/2025,1556.849014,70.06,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116967603,pending,1/13/2025,599.0,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23443868,pending,1/17/2025,154.0,6.93,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1120361869,pending,1/25/2025,61.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127693270,pending,2/18/2025,149.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127917630,pending,2/19/2025,79.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23520740,pending,1/23/2025,208.1,15.82,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1121869228,pending,1/31/2025,189.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114160265,pending,1/3/2025,61.0,3.4,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1115859061,pending,1/9/2025,154.0,4.2,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118915719,pending,1/20/2025,18.0,0.8,web,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129321132,pending,2/23/2025,115.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23539743,pending,1/25/2025,198.0,28.22,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116826074,pending,1/13/2025,2099.0,53.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127391699,pending,2/17/2025,111.0,3.4,web,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23518314,pending,1/23/2025,223.75,17.01,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23444403,pending,1/17/2025,154.0,6.93,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1113560158,pending,1/1/2025,172.0,5.9,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1119772396,pending,1/23/2025,15.0,0.8,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23539982,pending,1/25/2025,799.0,91.09,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23525381,pending,1/24/2025,199.0,22.69,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116671398,pending,1/12/2025,785.0,25.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23442957,pending,1/18/2025,154.0,6.93,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1120624726,pending,1/26/2025,57.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23268208,pending,1/8/2025,352.0,15.84,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23202185,pending,1/4/2025,1362.19,103.53,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23337151,pending,1/13/2025,274.0,20.82,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23407103,pending,1/16/2025,664.0,29.88,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
